Hospital Name,Beds,City,State,Estimated Ventilators,Statewide Ventilators per Bed,place name,place_id,address,lat,lon
Carilion Clinic Children's Hospital,0,Roanoke,VA,0.0,0.0664408805657934,Carilion Children's Hospital,ChIJ39nlyAoNTYgRkax1ejfd98w,"1906 Belleview Ave SE, Roanoke, VA 24014, United States",37.2512637,-79.942208
Carilion Clinic Saint Albans Hospital,162,Christiansburg,VA,10.763422651658532,0.0664408805657934,Carilion Clinic Saint Albans Hospital,ChIJh7tJIoHtTYgR2O8DTAerJYQ,"2900 Lamb Cir, Christiansburg, VA 24073, United States",37.0873845,-80.5057357
Carilion Franklin Memorial Hospital,37,Rocky Mount,VA,2.458312580934356,0.0664408805657934,Carilion Clinic Imaging - Carilion Franklin Memorial Hospital,ChIJrcxs8R1lTYgRIyQkpvM-6Xg,"180 Floyd Ave, Rocky Mount, VA 24151, United States",36.9941789,-79.89043869999999
Carilion Giles Community Hospital,25,Pearisburg,VA,1.6610220141448349,0.0664408805657934,Carilion Giles Community Hospital: Emergency Room,ChIJ6ZT1dSPcTYgRFV8k03l6u_U,"159 Hartley Way, Pearisburg, VA 24134, United States",37.333098,-80.713121
Carilion New River Valley Medical Center,146,Christiansburg,VA,9.700368562605837,0.0664408805657934,Carilion New River Valley Medical Center,ChIJqzieNIftTYgRByVanGVJIdA,"2900 Lamb Cir, Christiansburg, VA 24073, United States",37.088927,-80.505213
Carilion Roanoke Community Hospital,0,Roanoke,VA,0.0,0.0664408805657934,Carilion Roanoke Community Hospital,ChIJDQpCupcNTYgRq2-cSO1paHA,"101 Elm Ave, Roanoke, VA 24013, United States",37.2650142,-79.9397882
Carilion Roanoke Memorial Hospital,719,Roanoke,VA,47.77099312680546,0.0664408805657934,Carilion Roanoke Memorial Hospital,ChIJXZC-vQoNTYgRZqz8ySR3yJ8,"1906 Belleview Ave SE, Roanoke, VA 24014, United States",37.2515549,-79.94151389999999
Carilion Stonewall Jackson Hospital,25,Lexington,VA,1.6610220141448349,0.0664408805657934,Carilion Stonewall Jackson Hospital,ChIJvwepjL3LTIgRO-V6yUtOfDI,"1 Health Cir, Lexington, VA 24450, United States",37.7787521,-79.4410551
Carilion Tazewell Community Hospital,56,Tazewell,VA,3.7206893116844313,0.0664408805657934,Carilion Tazewell Community Hospital,ChIJZQQfpB4tTogRCON9HkB67MI,"388 Ben Bolt Ave, Tazewell, VA 24651, United States",37.12389,-81.489001
Carl Albert Community Mental Health Center,15,McAlester,OK,0.8810922368629942,0.05873948245753295,Carl Albert Mental Health Center,ChIJF--IxxL9tIcRvjxOM916RzY,"1101 E Monroe Ave, McAlester, OK 74501, United States",34.9343116,-95.7512768
Carl R. Darnall Army Medical Center,0,Fort Hood,TX,0.0,0.07119957955590593,Carl R. Darnall Army Medical Center,ChIJBVjhGq9MRYYRywUFLSwkZLk,"36065 Santa Fe Ave, Fort Hood, TX 76544, United States",31.1268636,-97.77616580000002
Carle Foundation Hospital,411,Urbana,IL,27.8727880975438,0.06781700267042287,Carle Foundation Hospital,ChIJATpCm3HXDIgR2WsuZDIIvBw,"611 W Park St, Urbana, IL 61801, United States",40.1169714,-88.21555479999999
Carle Hoopeston Regional Health Center,22,Hoopeston,IL,1.4919740587493031,0.06781700267042287,Carle Hoopeston Regional Health Center,ChIJdRdM5tl6DYgRKp0NoLPxQnw,"701 E Orange St, Hoopeston, IL 60942, United States",40.458644,-87.65987380000001
Carlinville Area Hospital,25,Carlinville,IL,1.6954250667605717,0.06781700267042287,Carlinville Area Hospital,ChIJD5whUYuCdYgRTGGKTMurXtA,"20733 N Broad St, Carlinville, IL 62626, United States",39.29891910000001,-89.8829993
Carlsbad Medical Center,121,Carlsbad,NM,9.142444260941373,0.07555739058629232,Carlsbad Medical Center,ChIJN0GMB4p344YR2of2zcgRhpk,"2430 W Pierce St, Carlsbad, NM 88220, United States",32.4416443,-104.2579986
Carnegie Tri-County Municipal Hospital,17,Carnegie,OK,0.99857120177806,0.05873948245753295,Carnegie Tri-County Municipal Hospital,ChIJw6oD2UdOrIcRFzSuEE77ufc,"102 N S Broadway Ave, Carnegie, OK 73015, United States",35.1073973,-98.6052286
Carney Hospital,126,Dorchester,MA,8.687102144745863,0.06894525511703066,Carney Hospital,ChIJIwLQKXZ844kROgLCjVnypQw,"2100 Dorchester Ave, Dorchester, MA 02124, United States",42.2780642,-71.065935
Caro Center,148,Caro,MI,9.701043367165877,0.06554759031868834,Caro Center,ChIJ8anMjfUPJIgR9x96QONQ4oE,"2000 Chambers Rd, Caro, MI 48723, United States",43.4515315,-83.4434868
Carolina Dunes Behavioral Health,112,Leland,NC,7.520970720126615,0.06715152428684479,Carolina Dunes Behavioral Health,ChIJ7SrQwrwZqokRJG4x2tXd08o,"2050 Mercantile Dr NE, Leland, NC 28451, United States",34.2609562,-78.063633
Carolina Pines Regional Medical Center,116,Hartsville,SC,8.16768066478706,0.07041104021368155,Carolina Pines Regional Medical Center,ChIJB5Wyi4ydVYgRv8bX3LyDOj8,"1304 W Bobo Newsom Hwy, Hartsville, SC 29550, United States",34.3497012,-80.1042296
CarolinaEast Medical Center,306,New Bern,NC,20.548366431774504,0.06715152428684479,CarolinaEast Medical Center,ChIJh0HCSHLRqIkROXfar3EXdL0,"2000 Neuse Blvd, New Bern, NC 28561, United States",35.1136958,-77.0663213
Carolinas ContinueCARE Hospital at Pineville,40,Charlotte,NC,2.6860609714737915,0.06715152428684479,Carolinas ContinueCARE Hospital at Pineville,ChIJvbcj7F6cVogROtiAkWEsMZs,"10648 Park Rd, Charlotte, NC 28210, United States",35.0941051,-80.8733846
Carolinas ContinueCARE Hospital at University,35,Charlotte,NC,2.350303350039568,0.06715152428684479,Carolinas ContinueCARE Hospital at University,ChIJZwLfpiMcVIgR7kSV0RQzDAI,"8800 N Tryon St 4th floor, Charlotte, NC 28262, United States",35.3066306,-80.7472512
Carolinas HealthCare System - Blue Ridge,156,Morgantown,NC,10.475637788747788,0.06715152428684479,Carolinas HealthCare System Blue Ridge Emergency Department,ChIJqXsSBpvRUIgRIG6vGf1wkJo,"2201 S Sterling St, Morganton, NC 28655, United States",35.72605,-81.65403839999999
Carolinas Medical Center,1257,Charlotte,NC,84.40946602856391,0.06715152428684479,Atrium Health's Carolinas Medical Center,ChIJtwD7bJGfVogRte-83cE4ytQ,"1000 Blythe Blvd, Charlotte, NC 28203, United States",35.2034162,-80.8385574
Carolinas Psychiatry and Behavioral Wellness,0,Davidson,NC,0.0,0.06715152428684479,Atrium Health Carolinas Psychiatry & Behavioral Wellness,ChIJ7-M7LwOpVogR58NR-J9ompE,"16740 Davidson-Concord Rd, Davidson, NC 28036, United States",35.4494095,-80.7851874
Carolinas Rehabilitation,150,Charlotte,NC,10.072728643026716,0.06715152428684479,Atrium Health Carolinas Rehabilitation,ChIJp5OGsZafVogRZL9ZSoSGOz4,"1100 Blythe Blvd, Charlotte, NC 28203, United States",35.2015356,-80.8385358
Carolinas Rehabilitation - Mount Holly,0,Belmont,NC,0.0,0.06715152428684479,Atrium Health Carolinas Rehabilitation,ChIJO4H4Awm9VogRufMLJ5cpiwE,"275 Beatty Dr, Belmont, NC 28012, United States",35.2630979,-81.030242
Carolinas Rehabilitation - NorthEast,0,Concord,NC,0.0,0.06715152428684479,Atrium Health Cabarrus,ChIJeXV8txcPVIgR299v9MOthBY,"920 Church St N, Concord, NC 28025, United States",35.4364161,-80.6029312
CaroMont Regional Medical Center,383,Gastonia,NC,25.719033801861553,0.06715152428684479,CaroMont Regional Medical Center,ChIJN4KRHr2_VogRdgdXmFd4v7I,"2525 Court Dr, Gastonia, NC 28054, United States",35.2717527,-81.13903619999999
Carondelet Heart & Vascular Institute,60,Tucson,AZ,4.800733496332518,0.0800122249388753,Carondelet Heart & Vascular Institute at St. Mary's Hospital,ChIJM1a0lNJ21oYR77smbVVOI-0,"1601 W St Mary’s Rd, Tucson, AZ 85745, United States",32.2279897,-110.9994737
Carris Health - Redwood Hospital,25,Redwood Falls,MN,1.2738753455642122,0.050955013822568486,Carris Health - Redwood,ChIJo3lIJqTLiocR5-GXIJrQ03w,"100 Fallwood Rd, Redwood Falls, MN 56283, United States",44.536502,-95.1069
Carris Health - Rice Memorial Hospital,159,Willmar,MN,8.10184719778839,0.050955013822568486,Carris Health - Rice Memorial Hospital,ChIJq6iG_85etVIRt4KdIzKiMPU,"301 Becker Ave SW, Willmar, MN 56201, United States",45.1201658,-95.04625879999999
Carroll County Memorial Hospital,21,Carrollton,MO,1.4646185206755968,0.06974373907979033,Carroll County Memorial Hospital,ChIJOXLH1sg2wocRsX-g3WUWPRY,"1502 N Jefferson St, Carrollton, MO 64633, United States",39.376687,-93.493184
Carroll County Memorial Hospital,25,Carrollton,KY,1.4299921644264963,0.05719968657705985,Carroll County Memorial Hospital,ChIJ2UUVp0oaaogRqauaanJ0M8U,"309 11th St, Carrollton, KY 41008, United States",38.6799978,-85.16851539999999
Carroll Hospital,153,Westminster,MD,11.021921536019352,0.07203870284979969,Carroll Hospital,ChIJX6DoR2s4yIkR_eqhMva6JnY,"200 Memorial Ave, Westminster, MD 21157, United States",39.557625,-76.99026049999999
Carrollton Springs,78,Carrollton,TX,5.553567205360663,0.07119957955590593,Carrollton Springs,ChIJvwswx-ckTIYRhOVhMXzx69k,"2225 Parker Rd, Carrollton, TX 75010, United States",33.0458528,-96.86854439999999
Carrus Rehabilitation Hospital,24,Sherman,TX,1.7087899093417422,0.07119957955590593,Carrus Hospitals,ChIJgwYh4Q6JTIYRX5TADmRFzsQ,"1810 W US Hwy 82, Sherman, TX 75092, United States",33.6698453,-96.63463829999999
Carrus Specialty Hospital,24,Sherman,TX,1.7087899093417422,0.07119957955590593,Carrus Hospitals,ChIJgwYh4Q6JTIYRX5TADmRFzsQ,"1810 W US Hwy 82, Sherman, TX 75092, United States",33.6698453,-96.63463829999999
Carson Tahoe Continuing Care Hospital,29,Carson City,NV,2.6083373148590536,0.08994266602962253,Carson Tahoe Continuing Care Hospital,ChIJC5qxhLsKmYARuPEQH4AYb2w,"775 Fleischmann Way, Carson City, NV 89703, United States",39.1712965,-119.7722535
Carson Tahoe Regional Medical Center,211,Carson City,NV,18.977902532250358,0.08994266602962253,Carson Tahoe Regional Medical Center,ChIJe0ER7S0LmYARI4CaLzJlWkQ,"1600 Medical Pkwy, Carson City, NV 89703, United States",39.2020393,-119.7847638
Carson Tahoe Sierra Surgery Hospital,15,Carson City,NV,1.3491399904443382,0.08994266602962253,Carson Tahoe Sierra Surgery,ChIJD_6NBzILmYARSYrmxB1KiyU,"1400 Medical Pkwy, Carson City, NV 89703, United States",39.200092,-119.784128
Carson Valley Medical Center,23,Gardnerville,NV,2.0686813186813184,0.08994266602962253,Carson Valley Medical Center,ChIJ-QKnYsK-mYARGxfBY_AX0ic,"1107 U.S. Hwy 395 N, Gardnerville, NV 89410, United States",38.9196556,-119.7192963
Carteret Healthcare,99,Morehead City,NC,6.648000904397635,0.06715152428684479,Carteret Health Care,ChIJA8GA68CTqIkRkw49ctgbjOc,"3500 Arendell St, Morehead City, NC 28557, United States",34.7264041,-76.7555226
Cartersville Medical Center,119,Cartersville,GA,8.995485408841375,0.07559231436001156,Cartersville Medical Center,ChIJR0MVh-pP9YgRj3CKiKfV8J4,"960 Joe Frank Harris Pkwy SE, Cartersville, GA 30120, United States",34.2013306,-84.7945608
Carthage Area Hospital,25,Carthage,NY,1.7605963990997748,0.07042385596399099,Carthage Area Hospital,ChIJuVYZFkeE2IkRC_f6JzpOB2Q,"1001 West St, Carthage, NY 13619, United States",43.9869406,-75.5948763
Cary Medical Center,49,Caribou,ME,2.806745182012848,0.05728051391862955,Cary Medical Center,ChIJaeZv4oW4vEwRs431hdKKNKo,"163 Van Buren Rd, Caribou, ME 04736, United States",46.8796662,-68.0079947
Casa Colina Hospital and Centers for Healthcare,99,Pomona,CA,7.726240109916143,0.07804282939309233,Casa Colina Hospital and Centers for Healthcare,ChIJG4-nByUuw4ARQPSph4hYTNY,"255 E Bonita Ave, Pomona, CA 91767, United States",34.0975237,-117.7469827
Cascade Behavioral Hospital,137,Tukwila,WA,8.476317347542926,0.06187092954410895,Cascade Behavioral Health Hospital,ChIJIzWi5wNDkFQRW3yucq2KiI0,"12844 Military Rd S, Tukwila, WA 98168, United States",47.487296,-122.2961543
Cascade Medical Center,9,Leavenworth,WA,0.5568383658969804,0.06187092954410895,Cascade Medical,ChIJjaNDkoxNmlQRyOKSuokI5uQ,"817 Commercial St, Leavenworth, WA 98826, United States",47.59446490000001,-120.6608739
Cascade Medical Center,8,Cascade,ID,0.3731419784725782,0.046642747309072266,Cascade Medical Center,ChIJ6WVBbGwGplQRNjzU0H9CvFc,"402 Lake Cascade Pkwy, Cascade, ID 83611, United States",44.5183709,-116.0495208
Cascade Valley Hospital,48,Arlington,WA,2.9698046181172293,0.06187092954410895,Cascade Valley Hospital,ChIJzynEwJhPhVQR1vFgWn0BqGw,"330 S Stillaguamish Ave, Arlington, WA 98223, United States",48.1889809,-122.1182793
Casey County Hospital,24,Liberty,KY,1.3727924778494365,0.05719968657705985,Casey County Hospital,ChIJE-puziyoQogRDesgCw6GSP8,"187 Wolford Ave, Liberty, KY 42539, United States",37.31762,-84.933082
Cass County Memorial Hospital,29,Atlantic,IA,1.8079135035656773,0.06234184495054061,Cass County Memorial Hospital,ChIJESXF2u2z7IcRYqYGugZ3A-M,"1501 E 10th St, Atlantic, IA 50022, United States",41.4012032,-94.99105399999999
Cass Lake Hospital,5,Cass Lake,MN,0.2547750691128424,0.050955013822568486,Cass Lake Indian Health Services,ChIJvZrB2CXYuVIRZfYCdKi-Hew,"425 7th St NW, Cass Lake, MN 56633, United States",47.3845412,-94.6087749
Cass Regional Medical Center,35,Harrisonville,MO,2.4410308677926613,0.06974373907979033,Cass Regional Medical Center,ChIJPS3EL40pwYcRll-zXzk_avY,"2800 Rock Haven Rd, Harrisonville, MO 64701, United States",38.6643476,-94.3767204
Cassia Regional Hospital,31,Burley,ID,1.4459251665812405,0.046642747309072266,Cassia Regional Hospital,ChIJ8a9Ljdc1q1QRvE_uJax644o,"1501 Hiland Ave, Burley, ID 83318, United States",42.5351464,-113.7817407
Castle Rock Adventist Hospital,53,Castle Rock,CO,4.038474378234017,0.07619762977800032,Castle Rock Adventist Hospital,ChIJN_f4e6GZbIcRxGkUXMRhfME,"2350 Meadows Blvd, Castle Rock, CO 80109, United States",39.4050562,-104.884485
Castleview Hospital,39,Price,UT,3.115787801778908,0.07989199491740788,Castleview Hospital,ChIJHw45O4u7TocRJjPCZ2dpyAA,"300 North Hospital Dr, Price, UT 84501, United States",39.6052409,-110.8334006
Castro County Healthcare,17,Dimmitt,TX,1.2103928524504008,0.07119957955590593,Plains Memorial Hospital,ChIJtSLtJw4zAocRpuvxxxuMxRg,"310 W Halsell St, Dimmitt, TX 79027, United States",34.5557091,-102.3151021
Caswell Developmental Center,0,Kinston,NC,0.0,0.06715152428684479,Caswell Developmental Center,ChIJF41SSCxLqYkRpmLxgHiJyjA,"2415 W Vernon Ave, Kinston, NC 28504, United States",35.2728001,-77.6155033
Catalina Island Medical Center,12,Avalon,CA,0.936513952717108,0.07804282939309233,Catalina Island Medical Center,ChIJZ2OUTppy3YARxEVjG3DrDo8,"100 Falls Canyon Rd, Avalon, CA 90704, United States",33.3391987,-118.3307081
Catawba Hospital,270,Catawba,VA,17.939037752764218,0.0664408805657934,Catawba Hospital,ChIJXxRf8QeoTYgR4Ro0yU-oCZ4,"5525 Catawba Hospital Dr, Catawba, VA 24070, United States",37.3913835,-80.11102729999999
Catawba Valley Medical Center,258,Hickory,NC,17.325093266005954,0.06715152428684479,Catawba Valley Medical Center,ChIJ0VZ0bDwxUYgRX4UZetHOeWU,"810 Fairgrove Church Rd SE, Hickory, NC 28602, United States",35.7139719,-81.2672015
Catholic Medical Center,251,Manchester,NH,16.706430868167203,0.06655948553054662,Catholic Medical Center,ChIJ4fcH9SpP4okRz75utLcbRoQ,"100 McGregor St, Manchester, NH 03102, United States",42.9909674,-71.4743062
Catskill Regional Medical Center Grover M. Hermann Hospital,15,Callicoon,NY,1.056357839459865,0.07042385596399099,Grover M. Hermann Hospital,ChIJT9eKCu5Z24kRpxbyLszUpZM,"8881 NY-97, Callicoon, NY 12723, United States",41.74032390000001,-75.04739959999999
Catskill Regional Medical Center - Harris Campus,166,Harris,NY,11.690360090022507,0.07042385596399099,Catskill Regional Medical Center: Emergency Room,ChIJY5Dmjva63IkRJrNkMXZ_3iA,"68 Harris-Bushville Rd, Harris, NY 12742, United States",41.70901,-74.73711
Cavalier County Memorial Hospital,20,Langdon,ND,0.9623095429029672,0.04811547714514836,Cavalier County Memorial Hospital,ChIJp9uVjJ4Sw1IR5dX7yddXL3s,"909 2nd St, Langdon, ND 58249, United States",48.761828,-98.3660393
Cayey Menonite Medical Center,225,Cayey,PR,0.0,0.0,Hospital menonita de Cayey,ChIJw_zBqa3ZAowRocjxSolcq_o,"PR-52, Cayey, 00736, Puerto Rico",18.1237537,-66.14751559999999
Cayuga Medical Center at Ithaca,178,Ithaca,NY,12.535446361590395,0.07042385596399099,Cayuga Medical Center,ChIJa0Tz4fCD0IkRX8aZ30nUOy4,"101 Dates Dr, Ithaca, NY 14850, United States",42.468993,-76.5375072
CCM Health,25,Montevideo,MN,1.2738753455642122,0.050955013822568486,CCM Health,ChIJUSc9J1zWylIRn_u9eJcGsik,"824 N 11th St, Montevideo, MN 56265, United States",44.9544321,-95.712086
Cedar City Hospital,48,Cedar City,UT,3.8348157560355784,0.07989199491740788,Intermountain Cedar City Hospital,ChIJ4REL69lhtYARiIP-sFwuhCQ,"1303 N Main St, Cedar City, UT 84721, United States",37.6995646,-113.0664491
Cedar County Memorial Hospital,25,El Dorado Springs,MO,1.7435934769947579,0.06974373907979033,Cedar County Memorial Hospital,ChIJoQpOcQ9hxocRREaE1vAV6bk,"1401 S Park St, El Dorado Springs, MO 64744, United States",37.8601889,-94.0177282
Cedar Creek Hospital of Michigan,34,St. Johns,MI,2.228618070835404,0.06554759031868834,Cedar Creek Hospital,ChIJQwxeLGH0IogR4Q_UASNZAXE,"101 W Townsend Rd, St Johns, MI 48879, United States",42.9849227,-84.5590716
Cedar Crest Hospital and Residential Treatment Center,86,Belton,TX,6.12316384180791,0.07119957955590593,Cedar Crest Hospital & Residential Treatment Center,ChIJH8Nhh6E_RYYRgUCjD9GoasM,"3500 S Interstate 35, Belton, TX 76513, United States",31.0214994,-97.4769965
Cedar Falls Medical Center,50,Cedar Falls,IA,3.1170922475270304,0.06234184495054061,MercyOne Cedar Falls Medical Center,ChIJz90Ye6iq-ocR7eUCEXg0VpM,"515 College St, Cedar Falls, IA 50613, United States",42.5338926,-92.4578761
Cedar Hills Hospital,94,Portland,OR,6.325351170568562,0.06729096989966556,Cedar Hills Hospital,ChIJcQlHcE4JlVQRjc1q5vKA5Qs,"10300 SW Eastridge St, Portland, OR 97225, United States",45.505795,-122.783044
Cedar Park Regional Medical Center,93,Cedar Park,TX,6.6215608986992525,0.07119957955590593,Cedar Park Regional Medical Center,ChIJ1yOa3eQsW4YRABfnCIychPA,"1401 Medical Pkwy, Cedar Park, TX 78613, United States",30.5320571,-97.811556
Cedar Ridge Behavioral Hospital at Bethany,0,Bethany,OK,0.0,0.05873948245753295,Bethany Behavioral Health,ChIJtbQWGoQPsocRqvMU9nvDfYA,"7600 NW 23rd St #4944, Bethany, OK 73008, United States",35.492221,-97.648428
Cedar Ridge Hospital,116,Oklahoma City,OK,6.813779965073823,0.05873948245753295,Cedar Ridge Hospital,ChIJbevxucgisocRBSr0IFMB69w,"6501 NE 50th St, Oklahoma City, OK 73141, United States",35.5227601,-97.4119436
Cedar Springs Hospital,86,Colorado Springs,CO,6.5529961609080285,0.07619762977800032,Cedar Springs Hospital,ChIJHWzQcJREE4cR2fIUtS34q8s,"2135 Southgate Rd, Colorado Springs, CO 80906, United States",38.8018625,-104.8166298
Cedars-Sinai Medical Center,880,Los Angeles,CA,68.67768986592128,0.07804282939309233,Cedars-Sinai Medical Center,ChIJb8K8hbK-woARDR4y4Ji0C-g,"8700 Beverly Blvd, Los Angeles, CA 90048, United States",34.0750715,-118.3807979
Centennial Hills Hospital Medical Center,248,Las Vegas,NV,22.30578117534639,0.08994266602962253,Centennial Hills Hospital Medical Center,ChIJhZcDclOTyIARZGCUHfUEA64,"6900 N Durango Dr, Las Vegas, NV 89149, United States",36.2870484,-115.2860717
Centennial Peaks Hospital,104,Louisville,CO,7.924553496912035,0.07619762977800032,Centennial Peaks Hospital,ChIJm7UwPLaMa4cRLHntksqyEvY,"2255 S 88th St, Louisville, CO 80027, United States",39.9520486,-105.1480842
Center For Behavioral Medicine,65,Kansas City,MO,4.533343040186371,0.06974373907979033,Center for Behavioral Medicine,ChIJkxHdWg3wwIcRmTkRl3b2wmY,"1000 E 24th St, Kansas City, MO 64108, United States",39.084993,-94.572189
Center for Forensic Psychiatry,240,Saline,MI,15.7314216764852,0.06554759031868834,Center For Forsenic Psychiatry,ChIJUa0ubzikPIgRClJseNgkh2o,"8303 Platt Rd, Saline, MI 48176, United States",42.1699673,-83.6943897
Centerpoint Medical Center,281,Independence,MO,19.597990681421077,0.06974373907979033,Centerpoint Medical Center,ChIJu8B7XOEcwYcRFnAtC9CI4po,"19600 East 39th St S, Independence, MO 64057, United States",39.049025,-94.348833
CenterPointe Hospital,104,Saint Charles,MO,7.253348864298194,0.06974373907979033,CenterPointe Hospital,ChIJj2ODkTso34cRe7EpMKTuuOU,"4801 Weldon Spring Pkwy, St Charles, MO 63304, United States",38.7150317,-90.671937
Centerstone of Florida,37,Bradenton,FL,2.554689879606919,0.06904567242180862,Centerstone Behavioral Hospital and Addiction Center,ChIJQYbXmdQXw4gR-1cDtllR7LQ,"2020 26th Ave E, Bradenton, FL 34208, United States",27.475909,-82.539535
