,Hospital Name,Beds,City,State,Estimated Ventilators,Statewide Ventilators per Bed
1935,Encompass Health Rehabilitation Hospital of Northern Virginia,60,Aldie,VA,3.986452833947604,0.0664408805657934
1936,Encompass Health Rehabilitation Hospital of Northwest Tucson,60,Tucson,AZ,4.800733496332518,0.0800122249388753
1937,Encompass Health Rehabilitation Hospital of Panama City,75,Panama City,FL,5.178425431635646,0.06904567242180862
1938,Encompass Health Rehabilitation Hospital of Parkersburg,40,Parkersburg,WV,2.9309885424993336,0.07327471356248334
1939,Encompass Health Rehabilitation Hospital of Pearland,40,Pearland,TX,2.8479831822362374,0.07119957955590593
1940,Encompass Health Rehabilitation Hospital of Petersburg,64,Petersburg,VA,4.252216356210778,0.0664408805657934
1941,Encompass Health Rehabilitation Hospital of Plano,83,Plano,TX,5.909565103140192,0.07119957955590593
1942,Encompass Health Rehabilitation Hospital of Princeton,60,Princeton,WV,4.396482813749,0.07327471356248334
1943,Encompass Health Rehabilitation Hospital of Reading,52,Reading,PA,3.6729258972736014,0.07063319033218464
1944,Encompass Health Rehabilitation Hospital of Richardson,50,Richardson,TX,3.5599789777952964,0.07119957955590593
1945,Encompass Health Rehabilitation Hospital of Rock Hill,50,Rock Hill,SC,3.5205520106840775,0.07041104021368155
1946,Encompass Health Rehabilitation Hospital of Salisbury,64,Salisbury,MD,4.61047698238718,0.07203870284979969
1947,Encompass Health Rehabilitation Hospital of San Antonio,108,San Antonio,TX,7.68955459203784,0.07119957955590593
1948,Encompass Health Rehabilitation Hospital of San Juan,32,Rio Piedras,PR,0.0,0.0
1949,Encompass Health Rehabilitation Hospital of Savannah,50,Savannah,GA,3.779615718000578,0.07559231436001156
1950,Encompass Health Rehabilitation Hospital of Scottsdale,60,Scottsdale,AZ,4.800733496332518,0.0800122249388753
1951,Encompass Health Rehabilitation Hospital of Sewickley,44,Sewickley,PA,3.107860374616124,0.07063319033218464
1952,Encompass Health Rehabilitation Hospital of Shelby County,34,Pelham,AL,1.7804086743696284,0.05236496101087142
1953,Encompass Health Rehabilitation Hospital of Spring Hill,80,Brooksville,FL,5.523653793744689,0.06904567242180862
1954,Encompass Health Rehabilitation Hospital of Sugar Land,50,Sugar Land,TX,3.5599789777952964,0.07119957955590593
1955,Encompass Health Rehabilitation Hospital of Sunrise,126,Sunrise,FL,8.699754725147885,0.06904567242180862
1956,Encompass Health Rehabilitation Hospital of Tallahassee,76,Tallahassee,FL,5.247471104057455,0.06904567242180862
1957,Encompass Health Rehabilitation Hospital of Texarkana,60,Texarkana,TX,4.271974773354356,0.07119957955590593
1958,Encompass Health Rehabilitation Hospital of the Mid Cities,60,Bedford,TX,4.271974773354356,0.07119957955590593
1959,Encompass Health Rehabilitation Hospital of Treasure Coast,80,Vero Beach,FL,5.523653793744689,0.06904567242180862
1960,Encompass Health Rehabilitation Hospital of Tustin,48,Tustin,CA,3.7460558108684325,0.07804282939309234
1961,Encompass Health Rehabilitation Hospital of Utah,84,Sandy,UT,6.7109275730622615,0.07989199491740788
1962,Encompass Health Rehabilitation Hospital of Vineland,41,Vineland,NJ,2.444252896604258,0.05961592430742092
1963,Encompass Health Rehabilitation Hospital of Western Massachusetts,53,Ludlow,MA,3.654098521202625,0.06894525511703066
1964,Encompass Health Rehabilitation Hospital of Wichita Falls,63,Wichita Falls,TX,4.485573512022074,0.07119957955590593
1965,Encompass Health Rehabilitation Hospital of York,90,York,PA,6.356987129896617,0.07063319033218464
1966,Encompass Health Rehabilitation Hospital The Vintage,60,Houston,TX,4.271974773354356,0.07119957955590593
1967,Encompass Health Rehabilitation Hospital The Woodlands,84,Conroe,TX,5.9807646826960985,0.07119957955590593
1968,Encompass Health Rehabilitation Hospital Toms River,98,Toms River,NJ,5.842360582127251,0.05961592430742092
1969,Encompass Health Rehabilitation Hospital Vision Park,60,Shenandoah,TX,4.271974773354356,0.07119957955590593
1970,"Encompass Health Rehabilitation Hospital, a partner of Memorial Hospital at Gulfport",33,Gulfport,MS,2.159560888435027,0.06544123904348566
1971,"Encompass Health Rehabilitation Hospital, a partner of Washington Regional",80,Fayetteville,AR,4.660837551771745,0.058260469397146804
1972,"Encompass Health Rehabilitation Hospital, an affiliate of Martin Health",54,Stuart,FL,3.7284663107776654,0.06904567242180862
1973,Encompass Health Rehabilitation Institute of Tucson,80,Tucson,AZ,6.400977995110024,0.0800122249388753
1974,Encompass Health Rehabilitation of Desert Canyon,50,Las Vegas,NV,4.497133301481127,0.08994266602962254
1975,Encompass Health Rehabilitation of Fredericksburg,58,Fredericksburg,VA,3.8535710728160177,0.0664408805657934
1976,Encompass Health Valley of the Sun Rehabilitation Hospital,75,Glendale,AZ,6.000916870415648,0.0800122249388753
1977,Endless Mountains Health Systems,25,Montrose,PA,1.765829758304616,0.07063319033218464
1978,Englewood Community Hospital,100,Englewood,FL,6.904567242180862,0.06904567242180862
1979,Englewood Hospital and Medical Center,289,Englewood,NJ,17.229002124844648,0.05961592430742092
1980,Enloe Medical Center,338,Chico,CA,26.378476334865212,0.07804282939309234
1981,Ennis Regional Medical Center,60,Ennis,TX,4.271974773354356,0.07119957955590593
1982,Ephraim McDowell Fort Logan Hospital,25,Stanford,KY,1.4299921644264963,0.05719968657705985
1983,Ephraim McDowell James B. Haggin Hospital,25,Harrodsburg,KY,1.4299921644264963,0.05719968657705985
1984,Ephraim McDowell Regional Medical Center,222,Danville,KY,12.698330420107286,0.05719968657705985
1985,Epworth Hospital,126,South Bend,IN,9.598012833781825,0.07617470503001449
1986,Erie County Medical Center,906,Buffalo,NY,63.80401350337584,0.07042385596399099
1987,Erie VA Medical Center,0,Erie,PA,0.0,0.07063319033218464
1988,Erlanger Baroness Hospital,674,Chattanooga,TN,47.60046554934823,0.07062383612662942
1989,Erlanger Behavioral Health Hospital,88,Chattanooga,TN,6.21489757914339,0.07062383612662942
1990,Erlanger Bledsoe Hospital,25,Pikeville,TN,1.7655959031657356,0.07062383612662942
1991,Erlanger East Hospital,0,Chattanooga,TN,0.0,0.07062383612662942
1992,Erlanger North Hospital,0,Chattanooga,TN,0.0,0.07062383612662942
1993,Essentia Health - Ada Hospital,14,Ada,MN,0.7133701935159588,0.050955013822568486
1994,Essentia Health - Holy Trinity Hospital (Graceville),55,Graceville,MN,2.8025257602412665,0.050955013822568486
1995,Essentia Health - Northern Pines,49,Aurora,MN,2.496795677305856,0.050955013822568486
1996,Essentia Health - Saint Joseph's Medical Center,127,Brainerd,MN,6.471286755466198,0.050955013822568486
1997,Essentia Health - Virginia,141,Virginia,MN,7.184656948982156,0.050955013822568486
1998,Essentia Health Deer River,52,Deer River,MN,2.6496607187735615,0.050955013822568486
1999,Essentia Health Duluth,139,Duluth,MN,7.082746921337019,0.050955013822568486
2000,Essentia Health Fargo,133,Fargo,ND,6.3993584603047315,0.048115477145148355
2001,Essentia Health Fosston,74,Fosston,MN,3.770671022870068,0.050955013822568486
2002,Essentia Health Saint Mary's - Detroit Lakes,132,Detroit Lakes,MN,6.72606182457904,0.050955013822568486
2003,Essentia Health Saint Mary's Hospital - Superior,25,Superior,WI,1.4232999472851873,0.05693199789140749
2004,Essentia Health Saint Mary's Medical Center,307,Duluth,MN,15.643189243528525,0.050955013822568486
2005,Essentia Health Sandstone,9,Sandstone,MN,0.4585951244031164,0.050955013822568486
2006,Essex County Hospital Center,180,Cedar Grove,NJ,10.730866375335767,0.05961592430742092
2007,Estes Park Medical Center,85,Estes Park,CO,6.4767985311300285,0.07619762977800033
2008,Euclid Hospital,165,Euclid,OH,12.71201513183897,0.07704251595053921
2009,Eureka Community Health Services,4,Eureka,SD,0.14320038443056224,0.03580009610764056
2010,Eureka Springs Hospital,15,Eureka Springs,AR,0.8739070409572021,0.058260469397146804
2011,Evangelical Community Hospital,132,Lewisburg,PA,9.323581123848372,0.07063319033218464
2012,Evans Memorial Hospital,59,Claxton,GA,4.459946547240682,0.07559231436001156
2013,Evanston Hospital,751,Evanston,IL,50.93056900548758,0.06781700267042287
2014,Evanston Regional Hospital,32,Evanston,WY,1.694884563150747,0.05296514259846084
2015,Evansville Psychiatric Children's Center,0,Evansville,IN,0.0,0.07617470503001449
2016,Evansville State Hospital,0,Evansville,IN,0.0,0.07617470503001449
2017,Evergreen Medical Center,44,Evergreen,AL,2.3040582844783426,0.05236496101087142
2018,EvergreenHealth Kirkland,318,Kirkland,WA,19.674955595026645,0.061870929544108944
2019,EvergreenHealth Monroe,27,Monroe,WA,1.6705150976909415,0.061870929544108944
2020,Excela Frick Hospital,33,Mount Pleasant,PA,2.330895280962093,0.07063319033218464
2021,Excela Latrobe Hospital,122,Latrobe,PA,8.617249220526526,0.07063319033218464
2022,Excela Westmoreland Hospital,272,Greensburg,PA,19.21222777035422,0.07063319033218464
2023,Excelsior Springs Hospital,85,Excelsior Springs,MO,5.9282178217821775,0.06974373907979033
2024,Exeter Hospital,97,Exeter,NH,6.456270096463022,0.06655948553054662
2025,F.F. Thompson Hospital,291,Canandaigua,NY,20.493342085521377,0.07042385596399099
2026,F.W. Huston Medical Center,63,Winchester,KS,3.4158227848101266,0.05421940928270042
2027,Fairbanks Hospital,86,Indianapolis,IN,6.551024632581246,0.07617470503001449
2028,Fairchild Medical Center,25,Yreka,CA,1.9510707348273086,0.07804282939309234
2029,Fairfax Behavioral Health,221,Kirkland,WA,13.673475429248077,0.061870929544108944
2030,Fairfax Community Hospital,15,Fairfax,OK,0.8810922368629942,0.058739482457532945
2031,Fairfield Medical Center,213,Lancaster,OH,16.41005589746485,0.07704251595053921
2032,Fairfield Memorial Hospital,55,Fairfield,IL,3.729935146873258,0.06781700267042287
2033,Fairlawn Rehabilitation Hospital,110,Worcester,MA,7.583978062873372,0.06894525511703066
2034,Fairmont Regional Medical Center,141,Fairmont,WV,10.331734612310152,0.07327471356248334
2035,Fairmont Rehabilitation and Wellness,0,San Leandro,CA,0.0,0.07804282939309234
2036,Fairmount Behavioral Health System,239,Philadelphia,PA,16.88133248939213,0.07063319033218464
2037,Fairview Developmental Center,30,Costa Mesa,CA,2.3412848817927703,0.07804282939309234
2038,Fairview Hospital,24,Great Barrington,MA,1.654686122808736,0.06894525511703066
2039,Fairview Hospital,435,Cleveland,OH,33.51349443848456,0.07704251595053921
2040,Fairview Park Hospital,160,Dublin,GA,12.09477029760185,0.07559231436001156
2041,Fairview Range,73,Hibbing,MN,3.7197160090474997,0.050955013822568486
2042,Fairview Regional Medical Center,25,Fairview,OK,1.4684870614383236,0.058739482457532945
2043,Faith Community Hospital,17,Jacksboro,TX,1.2103928524504008,0.07119957955590593
2044,Faith Regional Health Services,129,Norfolk,NE,8.412258606213266,0.06521130702490904
2045,Fall River Hospital,73,Hot Springs,SD,2.613407015857761,0.03580009610764056
2046,Fallon Medical Complex,25,Baker,MT,0.9636496706513784,0.03854598682605514
2047,Falls Community Hospital,36,Marlin,TX,2.5631848640126136,0.07119957955590593
2048,Falmouth Hospital,95,Falmouth,MA,6.549799236117913,0.06894525511703066
2049,Falmouth Treatment Center,0,Falmouth,KY,0.0,0.05719968657705985
2050,Family Health West Colorado Canyons Hospital and Medical Center,25,Fruita,CO,1.9049407444500084,0.07619762977800033
2051,Fannin Regional Hospital,50,Blue Ridge,GA,3.779615718000578,0.07559231436001156
2052,Fargo VA Health Care System,0,Fargo,ND,0.0,0.048115477145148355
2053,Faulkton Area Medical Center,12,Faulkton,SD,0.4296011532916867,0.03580009610764056
2054,Fauquier Hospital,97,Warrenton,VA,6.44476541488196,0.0664408805657934
2055,Fawcett Memorial Hospital,237,Port Charlotte,FL,16.363824363968643,0.06904567242180862
2056,Fayette County Hospital and Long Term Care,114,Vandalia,IL,7.731138304428208,0.06781700267042287
2057,Fayette County Memorial Hospital,25,Washington Court House,OH,1.9260628987634802,0.07704251595053921
2058,Fayette Medical Center,167,Fayette,AL,8.744948488815528,0.05236496101087142
2059,Fayetteville VA Medical Center,0,Fayetteville,NC,0.0,0.06715152428684479
2060,Federal Medical Center Butner,0,Butner,NC,0.0,0.06715152428684479
2061,Federal Medical Center Carswell,0,Fort Worth,TX,0.0,0.07119957955590593
2062,Federal Medical Center Devens,0,Ayer,MA,0.0,0.06894525511703066
2063,Federal Medical Center Lexington,0,Lexington,KY,0.0,0.05719968657705985
2064,Federal Medical Center Rochester,0,Rochester,MN,0.0,0.050955013822568486
2065,Fern Lodge,0,Castro Valley,CA,0.0,0.07804282939309234
2066,Ferrell Hospital,25,Eldorado,IL,1.6954250667605717,0.06781700267042287
2067,Ferry County Memorial Hospital,25,Republic,WA,1.5467732386027235,0.061870929544108944
2068,FHN Memorial Hospital,100,Freeport,IL,6.781700267042287,0.06781700267042287
2069,Field Memorial Community Hospital,16,Centreville,MS,1.0470598246957705,0.06544123904348566
2070,Fillmore Community Medical Center,19,Fillmore,UT,1.5179479034307497,0.07989199491740788
2071,Fillmore County Hospital,30,Geneva,NE,1.9563392107472712,0.06521130702490904
2072,Firelands Regional Medical Center - South Campus,0,Sandusky,OH,0.0,0.07704251595053921
2073,Firelands Regional Medical Center Main Campus,217,Sandusky,OH,16.71822596126701,0.07704251595053921
2074,First Care Health Center,14,Park River,ND,0.673616680032077,0.048115477145148355
2075,First Hospital Wyoming Valley,127,Kingston,PA,8.97041517218745,0.07063319033218464
2076,First Surgical Hospital,19,Bellaire,TX,1.3527920115622127,0.07119957955590593
2077,First Texas Hospital,12,Houston,TX,0.8543949546708711,0.07119957955590593
2078,FirstHealth Montgomery Memorial Hospital,4,Troy,NC,0.26860609714737915,0.06715152428684479
2079,FirstHealth Moore Regional Hospital,449,Pinehurst,NC,30.15103440479331,0.06715152428684479
2080,FirstHealth Moore Regional Hospital-Hoke Campus,0,Raeford,NC,0.0,0.06715152428684479
2081,FirstHealth Moore Regional Hospital-Richmond,141,Rockingham,NC,9.468364924445115,0.06715152428684479
2082,Fisher County Hospital,14,Rotan,TX,0.996794113782683,0.07119957955590593
2083,Fisher-Titus Medical Center,147,Norwalk,OH,11.325249844729264,0.07704251595053921
2084,Fishermen's Community Hospital,5,Marathon,FL,0.34522836210904306,0.06904567242180862
2085,Fitzgibbon Hospital,52,Marshall,MO,3.626674432149097,0.06974373907979033
2086,Five Rivers Medical Center,44,Pocahontas,AR,2.5634606534744595,0.058260469397146804
2087,Flaget Memorial Hospital,52,Bardstown,KY,2.9743837020071124,0.05719968657705985
2088,Flagler Hospital,335,Saint Augustine,FL,23.130300261305887,0.06904567242180862
2089,Flagstaff Medical Center,264,Flagstaff,AZ,21.12322738386308,0.0800122249388753
2090,Flambeau Hospital,24,Park Falls,WI,1.3663679493937797,0.05693199789140749
2091,Fleming County Hospital,52,Flemingsburg,KY,2.9743837020071124,0.05719968657705985
2092,Flint River Community Hospital,46,Montezuma,GA,3.4772464605605315,0.07559231436001156
2093,Floating Hospital for Children,0,Boston,MA,0.0,0.06894525511703066
2094,Florence Hospital,0,Florence,AZ,0.0,0.0800122249388753
2095,Florida Medical Center,434,Fort Lauderdale,FL,29.96582183106494,0.06904567242180862
2096,Florida State Hospital,58,Chattahoochee,FL,4.0046490004649,0.06904567242180862
2097,Flowers Hospital,235,Dothan,AL,12.305765837554784,0.05236496101087142
2098,Floyd County Medical Center,25,Charles City,IA,1.5585461237635152,0.062341844950540605
2099,Floyd Medical Center,299,Rome,GA,22.602101993643455,0.07559231436001156
2100,Floyd Valley Hospital,25,Le Mars,IA,1.5585461237635152,0.062341844950540605
2101,Flushing Hospital Medical Center,299,Flushing,NY,21.056732933233306,0.07042385596399099
2102,Fond du Lac County Acute Psychiatric Unit,25,Fond du Lac,WI,1.4232999472851873,0.05693199789140749
2103,Fontana Medical Center,626,Fontana,CA,48.85481120007581,0.07804282939309234
2104,Foothill Regional Medical Center,177,Tustin,CA,13.813580802577345,0.07804282939309234
2105,Foothills Hospital,168,Boulder,CO,12.801201802704057,0.07619762977800033
2106,Forbes Hospital,291,Monroeville,PA,20.55425838666573,0.07063319033218464
2107,Forest Health Medical Center Michigan,24,Ypsilanti,MI,1.5731421676485202,0.06554759031868834
2108,Forest View Psychiatric Hospital,108,Grand Rapids,MI,7.079139754418341,0.06554759031868834
2109,Forks Community Hospital,37,Forks,WA,2.289224393132031,0.061870929544108944
2110,Forrest City Medical Center,70,Forrest City,AR,4.078232857800276,0.058260469397146804
2111,Forrest General Hospital,471,Hattiesburg,MS,30.822823589481743,0.06544123904348566
2112,Fort Behavioral Health,0,Fort Worth,TX,0.0,0.07119957955590593
2113,Fort Belknap Critical Access Hospital,6,Harlem,MT,0.23127592095633082,0.03854598682605514
2114,Fort Belvoir Community Hospital,0,Fort Belvoir,VA,0.0,0.0664408805657934
2115,Fort Duncan Regional Medical Center,101,Eagle Pass,TX,7.191157535146499,0.07119957955590593
2116,Fort Hamilton Hospital,158,Hamilton,OH,12.172717520185195,0.07704251595053921
2117,Fort Lauderdale Behavioral Health Center,182,Oakland Park,FL,12.566312380769169,0.06904567242180862
2118,Fort Loudoun Medical Center,30,Lenoir City,TN,2.118715083798883,0.07062383612662942
2119,Fort Madison Community Hospital,50,Fort Madison,IA,3.1170922475270304,0.062341844950540605
2120,Fort Memorial Hospital,49,Fort Atkinson,WI,2.7896678966789668,0.05693199789140749
